fonte,codigo,titulo,tipo,subtipo,finalidade,preco_locacao,preco_venda,valor_condominio,valor_iptu,bairro,cidade,estado,endereco,latitude,longitude,dormitorios,suites,banheiros,garagens,area_total,area_construida,area_util,area_terreno,descricao,url
Abias,4187,Casa 3 Quartos Cidade Jardim 120m²,Casa,,Locacao,"2.334,00",,.,"77,00",Cidade Jardim,São Carlos,SP,,,,3,,,2,,,120,,"Descubra o seu novo lar em Cidade Jardim, São Carlos! Esta encantadora casa com 120 m² de área útil é perfeita para quem busca conforto e praticidade. Com 3 dormitórios bem iluminados, essa residência oferece um espaço ideal para acomodar sua família. A casa conta com uma aconchegante sala de estar e uma sala de jantar, proporcionando ambientes acolhedores para momentos especiais. Além disso, a cozinha com gabinete e a área de serviço garantem funcionalidade no dia a dia.
O imóvel ainda possui um quintal espaçoso, ideal para quem aprecia um espaço ao ar livre, perfeito para crianças brincarem ou para cultivar um jardim. Com garagem disponível, você não precisará se preocupar com estacionamento. Localizada próxima à Usp - Portaria Principal e à Marginal, esta casa em Cidade Jardim oferece fácil acesso a importantes vias da cidade, facilitando sua locomoção e proporcionando conveniência no seu dia a dia.
Não perca a oportunidade de conhecer essa casa em Cidade Jardim, São Carlos! Com um preço acessível e uma localização privilegiada, este imóvel é uma excelente escolha para quem busca qualidade de vida. Agende uma visita e venha se encantar por cada detalhe deste lar que pode ser seu! Aproveite para investir em um espaço que une conforto, praticidade e uma localização estratégica.
Os valores de condomínio e taxas são aproximados. Além do aluguel, será de responsabilidade do locatário o pagamento do condomínio mais as despesas ordinárias, IPTU, Seguro incêndio, energia elétrica e demais encargos previstos nos artigos 22 e 23 da Lei nº 8.245/91.",https://abiasimoveis.com.br/imovel/4187/casa-3-quartos-cidade-jardim-sao-carlos/
Abias,12942,Apartamento 2 Quartos Residencial Parati 50m²,Apartamento,,Locacao,"2.000,00",,"320,00","94,00",Residencial Parati,São Carlos,SP,,,,2,,,1,,,50,,"Se você procura um apartamento para alugar em São Carlos, esta é a oportunidade ideal! Localizado no Residencial Parati, Edifício Flor de Liz, este imóvel oferece 50m² de área útil, distribuídos em 2 dormitórios bem iluminados, sala de estar e sala de jantar integradas, proporcionando conforto e praticidade para o seu dia a dia. A sacada traz um charme especial ao ambiente, perfeita para momentos de relaxamento e lazer.
O apartamento para locação conta ainda com cozinha com armários, área de serviço, banheiro social e 1 vaga de garagem. O condomínio oferece uma infraestrutura completa para quem busca qualidade de vida, com portão eletrônico, portaria 24 horas para sua segurança, salão de festas, churrasqueira, piscina e áreas comuns bem cuidadas, ideais para reunir amigos e familiares.
Não perca essa chance de alugar um imóvel moderno em uma das melhores regiões de São Carlos. O Edifício Flor de Liz está próximo a comércios, escolas e serviços essenciais, facilitando sua rotina. Agende já sua visita e garanta um excelente apartamento para locação, com todo o conforto e segurança que você e sua família merecem!
Excelente oportunidade de aluguel em São Carlos! Este apartamento para locação está localizado no Residencial Parati, Edifício Flor de Liz, uma das regiões mais procuradas da cidade. Com 50m² de área útil, o imóvel oferece 2 dormitórios bem distribuídos, 1 banheiro social, proporcionando conforto e praticidade para você e sua família. Ideal para quem busca alugar um apartamento moderno e funcional, próximo a comércios, escolas e com fácil acesso ao transporte público.
O condomínio conta com portaria 24 horas, garantindo segurança e tranquilidade para seus moradores. Entre as áreas de lazer, destacam-se a piscina, churrasqueira e salão de festas, perfeitos para momentos de confraternização e lazer. O portão eletrônico proporciona ainda mais comodidade no dia a dia, tornando o ambiente seguro e acessível para todos.
Não perca a chance de morar em um apartamento para locação que une conforto, segurança e lazer em um só lugar. Se você procura alugar um imóvel em São Carlos, o Edifício Flor de Liz no Residencial Parati é a escolha certa. Entre em contato e agende uma visita para conhecer seu novo lar!
Os valores de condomínio e taxas são aproximados. Além do aluguel, será de responsabilidade do locatário o pagamento do condomínio mais as despesas ordinárias, IPTU, Seguro incêndio, energia elétrica e demais encargos previstos nos artigos 22 e 23 da Lei nº 8.245/91.",https://abiasimoveis.com.br/imovel/12942/apartamento-2-quartos-edificio-flor-de-liz-residencial-parati-sao-carlos/
Abias,13306,Apartamento 2 Quartos Parque Arnold Schimidt 48m²,Apartamento,,Locacao,"2.000,00",,"372,02","93,01",Parque Arnold Schimidt,São Carlos,SP,,,,2,1,,1,,,48,,"Encontre o apartamento ideal para alugar em São Carlos, localizado no bairro Parque Arnold Schimidt, no Edifício Guaratiba / Guarapari. Este imóvel para locação oferece 48,75 m² de área útil, distribuídos em 2 dormitórios, sendo 1 suíte, além de um banheiro social. O apartamento conta com ambientes bem planejados, como sala de estar, sala de jantar, cozinha com armários, área de serviço e uma vaga de garagem, garantindo praticidade e conforto para o seu dia a dia.
O edifício oferece infraestrutura completa para quem busca segurança e comodidade ao alugar um apartamento em São Carlos. Entre os diferenciais, destacam-se portaria 24 horas, portão eletrônico e elevador, proporcionando tranquilidade e acessibilidade para todos os moradores. A localização privilegiada, próxima à portaria principal da USP e à Marginal, facilita o acesso às principais vias e serviços da cidade.
Se você procura um imóvel para locação em São Carlos, este apartamento é uma excelente oportunidade para quem deseja morar em um local seguro, bem localizado e com todas as facilidades que o mercado imobiliário oferece. Não perca a chance de alugar um apartamento completo, pronto para receber você e sua família. Agende uma visita e venha conhecer seu novo lar!
Descubra o privilégio de morar no Edifício Guaratiba / Guarapari, um empreendimento residencial de alto padrão localizado no bairro Parque Arnold Schimidt, em São Carlos. Este apartamento oferece o melhor em segurança e conforto, com portão eletrônico, portaria 24 horas e elevador, garantindo tranquilidade e praticidade para você e sua família. A localização estratégica próxima à USP - Portaria Principal - Marginal proporciona fácil acesso às principais vias da cidade, além de estar perto de escolas, supermercados e centros comerciais, tornando sua rotina mais prática e conveniente.
O Edifício Guaratiba / Guarapari foi projetado para proporcionar momentos inesquecíveis de lazer e integração, contando com uma churrasqueira exclusiva e um amplo salão de festas, ideais para confraternizações com amigos e familiares. Com infraestrutura moderna e completa, o empreendimento se destaca no mercado imobiliário de São Carlos por sua valorização, segurança e qualidade de vida. Se você busca um apartamento à venda em uma das regiões mais desejadas da cidade, esta é a oportunidade perfeita para investir no seu futuro e viver com todo o conforto que merece.
Os valores de condomínio e taxas são aproximados. Além do aluguel, será de responsabilidade do locatário o pagamento do condomínio mais as despesas ordinárias, IPTU, Seguro incêndio, energia elétrica e demais encargos previstos nos artigos 22 e 23 da Lei nº 8.245/91.",https://abiasimoveis.com.br/imovel/13306/apartamento-2-quartos-edificio-guaratiba-_-guarapari-parque-arnold-schimidt-sao-carlos/
Abias,1841,Loja/Salão Jardim Bandeirantes,Loja/Salão,,Locacao,"2.000,00",,"350,00","120,00",Jardim Bandeirantes,São Carlos,SP,,,,,,1,,,,,,"Apresentamos uma oportunidade imperdível para quem busca um imóvel à venda ou para locação em um dos bairros mais valorizados de São Carlos: o Jardim Bandeirantes. Esta loja/salão comercial, ideal para diversos tipos de negócios, oferece uma localização estratégica que garante visibilidade e fácil acesso, atraindo um fluxo constante de clientes. Com um espaço flexível e bem distribuído, você poderá adaptar o ambiente conforme as necessidades do seu empreendimento, garantindo um diferencial exclusivo no mercado.
O Jardim Bandeirantes é conhecido por sua infraestrutura completa e por estar próximo a pontos de interesse, como supermercados e centros comerciais, o que torna a experiência de seus clientes ainda mais prática e agradável. Este imóvel, que conta com um banheiro, oferece a comodidade necessária para o dia a dia do seu negócio, sem abrir mão do conforto e da funcionalidade. Se você está em busca de um apartamento para alugar ou um espaço comercial, essa loja é a escolha perfeita para quem deseja investir em um local em constante valorização.
Não perca essa chance de alavancar seu negócio em um endereço privilegiado! Entre em contato agora mesmo via WhatsApp ou preencha nosso formulário para agendar uma visita e conhecer todos os detalhes desse imóvel incrível. Seu sucesso começa aqui, no Jardim Bandeirantes!
Os valores de condomínio e taxas são aproximados. Além do aluguel, será de responsabilidade do locatário o pagamento do condomínio mais as despesas ordinárias, IPTU, Seguro incêndio, energia elétrica e demais encargos previstos nos artigos 22 e 23 da Lei nº 8.245/91.",https://abiasimoveis.com.br/imovel/1841/loja_salao-jardim-bandeirantes-sao-carlos/
Abias,12671,Loja/Salão Vila Prado 80m²,Loja/Salão,,Locacao,"2.000,00",,.,"474,39",Vila Prado,São Carlos,SP,,,,,,1,,,,80,,"Excelente oportunidade para o seu negócio! Loja/Salão comercial para locação na Vila Prado, um dos bairros mais tradicionais e valorizados de São Carlos. Com 80m² de área útil, este imóvel oferece amplo espaço para diversos tipos de comércio, escritório ou prestação de serviços, com fácil adaptação ao seu segmento. A localização estratégica garante grande fluxo de pessoas e visibilidade, ideal para quem busca expandir ou iniciar sua empresa em uma região de destaque.
O salão amplo conta com 1 banheiro, área de serviço e quintal, ambientes bem iluminados e ventilados, proporcionando conforto tanto para clientes quanto para funcionários. O imóvel possui fachada moderna e estrutura pronta para receber sua empresa, além de estar próximo a pontos de ônibus, bancos, supermercados, escolas e demais comércios da região, facilitando o acesso e aumentando o potencial de clientela.
Não perca essa chance de investir em um imóvel comercial em São Carlos com excelente custo-benefício. Agende já sua visita e conheça de perto esta loja/salão para locação na Vila Prado. Ideal para quem procura localização privilegiada, visibilidade e infraestrutura completa para o seu negócio. Entre em contato e garanta o melhor ponto comercial da região!
Os valores de condomínio e taxas são aproximados. Além do aluguel, será de responsabilidade do locatário o pagamento do condomínio mais as despesas ordinárias, IPTU, Seguro incêndio, energia elétrica e demais encargos previstos nos artigos 22 e 23 da Lei nº 8.245/91.",https://abiasimoveis.com.br/imovel/12671/loja_salao-vila-prado-sao-carlos/
Abias,12107,Casa 2 Quartos Jardim Beatriz 90m²,Casa,,Locacao,"2.400,00",,.,"80,00",Jardim Beatriz,São Carlos,SP,,,,2,1,,2,,,90,,"Excelente oportunidade de aluguel em São Carlos! Esta casa para locação está situada no bairro Jardim Beatriz, uma região tranquila e valorizada da cidade. Com 90 m² de área útil, o imóvel oferece ambientes bem distribuídos, ideal para quem busca conforto e praticidade no dia a dia. A localização privilegiada facilita o acesso a comércios, escolas e serviços, tornando esta opção perfeita para quem deseja alugar um imóvel completo e funcional.
O imóvel conta com 2 dormitórios, sendo 1 suíte, além de 02 banheiros, proporcionando maior privacidade e comodidade para toda a família. A sala de estar é espaçosa e bem iluminada, perfeita para momentos de lazer e convivência. A cozinha possui armário, contribuindo para a organização do ambiente. A área de serviço é prática e separada, garantindo maior eficiência nas tarefas domésticas.
Para quem valoriza segurança e praticidade, a casa possui garagem com portão eletrônico, além de um amplo quintal, ideal para crianças e pets. Este imóvel para locação em São Carlos reúne todas as características que você procura para alugar com tranquilidade e qualidade de vida. Aproveite esta oportunidade e agende já sua visita para conhecer de perto todos os diferenciais deste imóvel disponível para aluguel no Jardim Beatriz!
Os valores de condomínio e taxas são aproximados. Além do aluguel, será de responsabilidade do locatário o pagamento do condomínio mais as despesas ordinárias, IPTU, Seguro incêndio, energia elétrica e demais encargos previstos nos artigos 22 e 23 da Lei nº 8.245/91.",https://abiasimoveis.com.br/imovel/12107/casa-2-quartos-jardim-beatriz-sao-carlos/
Abias,13310,Loja/Salão Vila Costa Do Sol 70m²,Loja/Salão,,Locacao,"2.500,00",,"100,00","112,00",Vila Costa Do Sol,São Carlos,SP,,,,,,3,1,,,70,,"Excelente oportunidade de aluguel de loja/salão comercial em Vila Costa do Sol, São Carlos. Com 70 m² de área útil, este espaço é ideal para quem busca um imóvel para locação em uma região estratégica da cidade. O imóvel conta com ambientes amplos e bem iluminados, proporcionando conforto e praticidade para o seu negócio.
O salão possui 3 banheiros, cozinha funcional, além de vestiário feminino e masculino, atendendo perfeitamente às necessidades de clientes e funcionários. A garagem disponível oferece comodidade e segurança para você e seus visitantes. Este imóvel para alugar é perfeito para estabelecimentos comerciais, clínicas, escritórios ou lojas que desejam se destacar em uma localização privilegiada.
Não perca a chance de alugar este excelente imóvel comercial em São Carlos. Aproveite as vantagens de estar em um bairro consolidado, com fácil acesso e ótima visibilidade. Agende já uma visita e garanta o ponto ideal para o sucesso do seu negócio. Para mais informações sobre locação, entre em contato conosco!
Os valores de condomínio e taxas são aproximados. Além do aluguel, será de responsabilidade do locatário o pagamento do condomínio mais as despesas ordinárias, IPTU, Seguro incêndio, energia elétrica e demais encargos previstos nos artigos 22 e 23 da Lei nº 8.245/91.",https://abiasimoveis.com.br/imovel/13310/loja_salao-vila-costa-do-sol-sao-carlos/
Abias,8861,Barracão Jardim Maracanã,Barracão,,Locacao,"2.500,00",,.,.,Jardim Maracanã,São Carlos,SP,,,,,,1,4,,,140,,"Excelente oportunidade de aluguel em São Carlos! Barracão disponível para locação no bairro Jardim Maracanã, com 140 m² de área útil, perfeito para quem busca um espaço amplo e versátil para instalar seu negócio ou utilizar como depósito. O imóvel está estrategicamente localizado, proporcionando fácil acesso às principais vias da cidade e facilitando o dia a dia dos seus colaboradores e clientes.
O barracão para alugar conta com ambientes bem distribuídos, incluindo área de serviço, armário, cozinha, despensa, escritório, quintal, varandas e churrasqueira. Ideal para empresas que necessitam de um espaço funcional, com infraestrutura completa para escritórios, estoque ou pequenas indústrias. O imóvel possui ainda um banheiro, garantindo praticidade e conforto para o uso diário.
Não perca a chance de alugar este barracão no Jardim Maracanã, um dos bairros mais procurados para locação comercial em São Carlos. Entre em contato agora mesmo e agende uma visita para conhecer de perto todas as vantagens deste imóvel. Invista no crescimento do seu negócio com um espaço que oferece segurança, comodidade e excelente localização!
Os valores de condomínio e taxas são aproximados. Além do aluguel, será de responsabilidade do locatário o pagamento do condomínio mais as despesas ordinárias, IPTU, Seguro incêndio, energia elétrica e demais encargos previstos nos artigos 22 e 23 da Lei nº 8.245/91.",https://abiasimoveis.com.br/imovel/8861/barracao-jardim-maracana-sao-carlos/
Abias,12052,Apartamento 2 Quartos Vila Costa Do Sol 57m²,Apartamento,,Locacao,"2.500,00",,",","154,00",Vila Costa Do Sol,São Carlos,SP,,,,2,1,,1,,,57,,"Ótima oportunidade de aluguel em São Carlos! Este apartamento para locação está situado no Edifício Clarice, no bairro Vila Costa do Sol, uma das regiões mais valorizadas da cidade. Com 57m² de área útil, o imóvel conta com 2 dormitórios, sendo 1 suíte, além de 2 banheiros, perfeito para quem busca conforto e praticidade no dia a dia.
O apartamento para alugar possui ambientes bem distribuídos, incluindo sala de estar e sala de jantar integradas, sacada, cozinha ampla, área de serviço e garagem. O edifício oferece portão eletrônico, elevador e localização privilegiada, próximo à portaria principal da USP e à Marginal, facilitando o acesso aos principais pontos da cidade.
Se você procura um imóvel para locação em São Carlos, esta é a escolha ideal para estudantes, profissionais e famílias que desejam morar em um local seguro, bem estruturado e com excelente custo-benefício. Agende uma visita e venha conhecer seu novo lar para alugar na Vila Costa do Sol!
Descubra o conforto e a praticidade de morar no Edifício Clarice, localizado no bairro Vila Costa do Sol, em São Carlos. Este empreendimento oferece apartamentos modernos em uma região estratégica, próxima às principais universidades da cidade, como Ufscar e USP, além de fácil acesso à Marginal. O Edifício Clarice conta com portão eletrônico e elevador, garantindo segurança e acessibilidade para toda a família. A portaria principal proporciona ainda mais comodidade e tranquilidade aos moradores, tornando o seu dia a dia mais prático e seguro.
Ideal para quem busca um imóvel em São Carlos com excelente localização, o Edifício Clarice é perfeito para estudantes, profissionais e famílias que valorizam qualidade de vida. Aproveite todas as vantagens de viver em um condomínio residencial completo, com infraestrutura moderna e ambientes planejados para o seu bem-estar. Invista em um apartamento na Vila Costa do Sol e tenha fácil acesso a comércios, serviços e às melhores instituições de ensino da região. Agende uma visita e conheça de perto tudo o que o Edifício Clarice pode oferecer para você e sua família.
Os valores de condomínio e taxas são aproximados. Além do aluguel, será de responsabilidade do locatário o pagamento do condomínio mais as despesas ordinárias, IPTU, Seguro incêndio, energia elétrica e demais encargos previstos nos artigos 22 e 23 da Lei nº 8.245/91.",https://abiasimoveis.com.br/imovel/12052/apartamento-2-quartos-edificio-clarice-vila-costa-do-sol-sao-carlos/
Abias,13288,Apartamento 2 Quartos Cidade Jardim 62m²,Apartamento,,Locacao,"2.223,00",,"300,00","100,00",Cidade Jardim,São Carlos,SP,,,,2,1,,1,,,62,,"Ótima oportunidade de locação em São Carlos! Este apartamento para alugar no Edifício Jardim, localizado no bairro Cidade Jardim, oferece conforto e praticidade para quem busca um novo lar. Com 62m² de área útil, o imóvel conta com 2 dormitórios, sendo 1 suíte, além de 2 banheiros, proporcionando espaço ideal para famílias ou estudantes que desejam morar próximo à USP e com fácil acesso à Marginal.
O apartamento disponível para aluguel possui sala de estar e sala de jantar integradas, sacada, cozinha planejada com armários, área de serviço e garagem coberta. O edifício conta ainda com portão eletrônico, elevador e portaria principal, garantindo segurança e comodidade no seu dia a dia. Todos os ambientes são bem distribuídos, proporcionando conforto e funcionalidade para quem busca alugar um imóvel moderno e bem localizado em São Carlos.
Se você procura um apartamento para locação em uma das regiões mais valorizadas da cidade, esta é a escolha perfeita. Aproveite a proximidade com universidades, comércios e serviços essenciais, além de fácil acesso às principais vias da região. Agende uma visita e venha conhecer este excelente imóvel para alugar no Cidade Jardim, São Carlos!
Descubra o conforto e a praticidade de viver no Edifício Jardim, um empreendimento residencial localizado no bairro Cidade Jardim, em São Carlos. Este apartamento oferece uma excelente oportunidade para quem busca qualidade de vida, segurança e fácil acesso às principais vias da cidade. O condomínio conta com portão eletrônico, proporcionando mais tranquilidade e controle de acesso para moradores e visitantes. Localizado próximo à USP - Portaria Principal e à Marginal, o imóvel garante mobilidade e conveniência para estudantes, profissionais e famílias.
O Edifício Jardim destaca-se no mercado imobiliário de São Carlos pela sua localização privilegiada, infraestrutura moderna e ambiente seguro. Ideal para quem deseja morar em uma das regiões mais valorizadas da cidade, o condomínio oferece fácil acesso a escolas, supermercados, hospitais e centros comerciais. Aproveite esta oportunidade de adquirir seu apartamento em Cidade Jardim e viva com qualidade, segurança e praticidade em um dos melhores empreendimentos residenciais da região.
Os valores de condomínio e taxas são aproximados. Além do aluguel, será de responsabilidade do locatário o pagamento do condomínio mais as despesas ordinárias, IPTU, Seguro incêndio, energia elétrica e demais encargos previstos nos artigos 22 e 23 da Lei nº 8.245/91.",https://abiasimoveis.com.br/imovel/13288/apartamento-2-quartos-edificio-jardim-cidade-jardim-sao-carlos/
Abias,11036,Apartamento 2 Quartos Cidade Jardim 60m²,Apartamento,,Locacao,"2.000,00",,"430,00","94,00",Cidade Jardim,São Carlos,SP,,,,2,1,,1,,,60,,"Excelente oportunidade de aluguel em São Carlos! Este apartamento para locação está localizado no bairro Cidade Jardim, no Edifício Monte Verde, uma das regiões mais valorizadas da cidade. Com 60m² de área útil, o imóvel oferece conforto e praticidade para quem busca alugar um apartamento funcional e bem localizado. O condomínio conta com portão eletrônico, elevador e salão de festas, proporcionando comodidade e segurança para você e sua família.
O apartamento possui dois dormitórios, sendo uma suíte, além de dois banheiros bem distribuídos. A sala de estar integrada à sala de jantar cria um ambiente amplo e agradável, perfeito para receber amigos e familiares. A cozinha conta com armário, área de serviço independente e uma vaga de garagem, atendendo todas as necessidades do dia a dia para quem deseja alugar um imóvel pronto para morar.
Se você está procurando locação de apartamento em São Carlos, não perca essa oportunidade no Edifício Monte Verde. Próximo a comércios, escolas e com fácil acesso às principais vias da cidade, este imóvel reúne praticidade, segurança e qualidade de vida. Agende uma visita e venha conhecer o seu novo lar para alugar no Cidade Jardim!
Descubra o privilégio de morar no Edifício Monte Verde, um empreendimento moderno e seguro localizado no bairro Cidade Jardim, em São Carlos. Este apartamento oferece toda a praticidade que você procura, com portão eletrônico e elevador, garantindo acessibilidade e comodidade no seu dia a dia. A localização é estratégica, próxima às principais universidades da cidade, como Ufscar e USP, além de fácil acesso à portaria principal e à Marginal, facilitando a mobilidade para diferentes regiões de São Carlos.
O Edifício Monte Verde foi planejado para proporcionar conforto, segurança e qualidade de vida aos seus moradores. Ideal para estudantes, professores e famílias que desejam morar perto das melhores instituições de ensino e contar com infraestrutura completa. Aproveite a oportunidade de investir em um imóvel valorizado, em uma das regiões mais procuradas do mercado imobiliário de São Carlos. Venha conhecer e surpreenda-se com tudo o que este empreendimento tem a oferecer!
Os valores de condomínio e taxas são aproximados. Além do aluguel, será de responsabilidade do locatário o pagamento do condomínio mais as despesas ordinárias, IPTU, Seguro incêndio, energia elétrica e demais encargos previstos nos artigos 22 e 23 da Lei nº 8.245/91.",https://abiasimoveis.com.br/imovel/11036/apartamento-2-quartos-edificio-monte-verde-cidade-jardim-sao-carlos/
Abias,13420,Apartamento 1 Quarto Parque Arnold Schimidt 30m²,Apartamento,,Locacao,"2.112,00",,"450,00","390,00",Parque Arnold Schimidt,São Carlos,SP,,,,1,,,1,,,30,,"Se você busca um apartamento para alugar em São Carlos, o Edifício Sanca 305, localizado no bairro Parque Arnold Schimidt, é a opção ideal para quem valoriza conforto, segurança e praticidade. Com 30 m² de área útil, este imóvel de 1 dormitório oferece ambientes bem distribuídos, incluindo sala de estar, cozinha com armários, área de serviço e banheiro. O apartamento conta ainda com vaga de garagem e portão eletrônico, proporcionando mais comodidade para o seu dia a dia.
O condomínio oferece uma estrutura completa para quem deseja alugar um imóvel com lazer e segurança. Entre as áreas comuns, destacam-se a churrasqueira, piscina, salão de festas, sala de ginástica e portaria 24 horas, garantindo tranquilidade e diversão para você e sua família. O prédio também possui elevador, facilitando o acesso a todos os moradores e visitantes.
Além disso, a localização do Edifício Sanca 305 é estratégica, próximo à portaria principal da USP e à Marginal, facilitando o acesso aos principais pontos de São Carlos. Se você procura um apartamento para locação em uma região valorizada, com infraestrutura completa e fácil acesso, esta é a oportunidade perfeita para alugar o imóvel dos seus sonhos. Agende uma visita e conheça de perto todas as vantagens deste apartamento para aluguel no Parque Arnold Schimidt!
Descubra o conforto e a praticidade de morar no Edifício Sanca 305, um empreendimento moderno localizado no bairro Parque Arnold Schimidt, em São Carlos. Este apartamento oferece uma infraestrutura completa para você e sua família, com garagem privativa, portão eletrônico, portaria 24 horas e fácil acesso à USP pela portaria principal, proporcionando segurança e comodidade no seu dia a dia. O edifício conta ainda com elevador, garantindo acessibilidade e praticidade para todos os moradores.
O Edifício Sanca 305 foi planejado para oferecer lazer e bem-estar, com áreas comuns como churrasqueira, piscina, salão de festas e sala de ginástica, ideais para momentos de descontração e convívio social. Aproveite a oportunidade de viver em um apartamento com localização privilegiada, próximo à Marginal e com fácil acesso a importantes pontos da cidade. Invista em qualidade de vida e segurança no mercado imobiliário de São Carlos, escolhendo um imóvel que valoriza o seu estilo de vida.
Os valores de condomínio e taxas são aproximados. Além do aluguel, será de responsabilidade do locatário o pagamento do condomínio mais as despesas ordinárias, IPTU, Seguro incêndio, energia elétrica e demais encargos previstos nos artigos 22 e 23 da Lei nº 8.245/91.",https://abiasimoveis.com.br/imovel/13420/apartamento-1-quarto-edificio-sanca-305-parque-arnold-schimidt-sao-carlos/
Abias,13413,Apartamento 2 Quartos Jardim Gibertoni 64m²,Apartamento,,Locacao,"2.223,00",,"255,00","90,00",Jardim Gibertoni,São Carlos,SP,,,,2,,,1,,,64,,"Excelente oportunidade de aluguel em São Carlos! Este apartamento para locação está localizado no bairro Jardim Gibertoni, no Edifício Green Tower, uma região tranquila e com fácil acesso aos principais pontos da cidade. Com 64m² de área útil, o imóvel conta com 2 dormitórios, banheiro social, ampla sala de estar e jantar, além de cozinha funcional e área de serviço. Ideal para quem busca conforto, praticidade e segurança para alugar e viver bem.
O apartamento possui armários, garantindo mais organização e espaço para o seu dia a dia. A unidade conta ainda com vaga de garagem e portão eletrônico, proporcionando praticidade e segurança para você e sua família. O edifício oferece elevador e salão de festas, perfeito para receber amigos e familiares em ocasiões especiais, agregando ainda mais valor à sua experiência de locação.
Não perca a chance de alugar este apartamento em uma das melhores regiões de São Carlos. Próximo a escolas, supermercados, comércios e serviços essenciais, o imóvel é uma excelente escolha para quem busca qualidade de vida e facilidade no dia a dia. Agende uma visita e descubra todas as vantagens de morar no Jardim Gibertoni com toda a comodidade que você merece!
Descubra o Edifício Green Tower, o novo empreendimento que une conforto, praticidade e segurança no bairro Jardim Gibertoni em São Carlos. Este moderno apartamento está localizado em uma das regiões mais valorizadas da cidade, proporcionando fácil acesso a escolas, supermercados, comércio local e principais vias de transporte. O condomínio oferece infraestrutura completa, com elevador que garante acessibilidade e comodidade para todos os moradores, além de salão de festas perfeito para celebrar momentos especiais com amigos e familiares.
Ideal para quem busca qualidade de vida e bem-estar, o Edifício Green Tower destaca-se pelo design contemporâneo e ambientes planejados, pensados para oferecer o máximo de conforto. O empreendimento é uma excelente oportunidade para quem deseja investir no mercado imobiliário ou morar em um local tranquilo, seguro e com excelente localização. Não perca a chance de viver em um apartamento que reúne elegância, praticidade e valorização garantida em São Carlos.
Os valores de condomínio e taxas são aproximados. Além do aluguel, será de responsabilidade do locatário o pagamento do condomínio mais as despesas ordinárias, IPTU, Seguro incêndio, energia elétrica e demais encargos previstos nos artigos 22 e 23 da Lei nº 8.245/91.",https://abiasimoveis.com.br/imovel/13413/apartamento-2-quartos-edificio-green-tower-jardim-gibertoni-sao-carlos/
Abias,13389,Casa 3 Quartos Cidade Jardim 170m²,Casa,,Locacao,"2.500,00",,.,"90,00",Cidade Jardim,São Carlos,SP,,,,3,1,,2,,,170,,"Excelente oportunidade de aluguel em São Carlos! Esta casa disponível para locação está situada no bairro Cidade Jardim, uma das regiões mais valorizadas da cidade, próxima à USP - Portaria Principal e à Marginal. Com 170 m² de área útil, o imóvel oferece amplo espaço e conforto para você e sua família, além de fácil acesso a serviços, comércio e transporte público.
O imóvel para alugar conta com 3 dormitórios, sendo 1 suíte, 3 banheiros, sala de estar e sala de jantar, proporcionando ambientes bem distribuídos para o seu dia a dia. A cozinha possui armários, garantindo praticidade e organização. Além disso, a casa conta com área de serviço, edícula, garagem e um amplo quintal, ideal para momentos de lazer e convivência.
Esta casa para locação em Cidade Jardim é perfeita para quem busca alugar um imóvel residencial com excelente localização e infraestrutura completa. Não perca a chance de morar em um dos melhores bairros de São Carlos. Entre em contato agora mesmo e agende uma visita para conhecer de perto todos os diferenciais deste imóvel disponível para aluguel!
Os valores de condomínio e taxas são aproximados. Além do aluguel, será de responsabilidade do locatário o pagamento do condomínio mais as despesas ordinárias, IPTU, Seguro incêndio, energia elétrica e demais encargos previstos nos artigos 22 e 23 da Lei nº 8.245/91.",https://abiasimoveis.com.br/imovel/13389/casa-3-quartos-cidade-jardim-sao-carlos/
Abias,12246,Casa 3 Quartos Jardim Brasil 120m²,Casa,,Locacao,"2.500,00",,.,"100,00",Jardim Brasil,São Carlos,SP,,,,3,,,1,,,120,,"Descubra o seu novo lar no Jardim Brasil, em São Carlos! Esta encantadora casa de 120 m² de área útil oferece um espaço ideal para famílias que buscam conforto e praticidade. Com 3 dormitórios, 2 banheiros, este imóvel é perfeito para quem valoriza o bem-estar e a funcionalidade. A sala de estar e a sala de jantar são amplas e iluminadas, proporcionando um ambiente acolhedor para momentos especiais com a família e amigos.
A cozinha equipada e o armário garantem que você tenha tudo à mão, tornando o dia a dia mais prático. Além disso, a área de serviço facilita as tarefas domésticas, enquanto o lavabo oferece comodidade extra para seus convidados. O quintal é um espaço perfeito para relaxar ao ar livre ou para as crianças brincarem, tornando esta casa uma opção completa para quem busca qualidade de vida.
Com garagem e portão eletrônico, a segurança e a comodidade estão garantidas. Localizada em uma das áreas mais desejadas de São Carlos, esta casa no Jardim Brasil é uma oportunidade imperdível no mercado imobiliário. Não perca a chance de viver em um lar que une conforto, segurança e praticidade. Agende uma visita e venha conhecer seu novo lar!
Os valores de condomínio e taxas são aproximados. Além do aluguel, será de responsabilidade do locatário o pagamento do condomínio mais as despesas ordinárias, IPTU, Seguro incêndio, energia elétrica e demais encargos previstos nos artigos 22 e 23 da Lei nº 8.245/91.",https://abiasimoveis.com.br/imovel/12246/casa-3-quartos-jardim-brasil-sao-carlos/
