fonte,codigo,titulo,tipo,subtipo,finalidade,preco_locacao,preco_venda,valor_condominio,valor_iptu,bairro,cidade,estado,endereco,latitude,longitude,dormitorios,suites,banheiros,garagens,area_total,area_construida,area_util,area_terreno,descricao,url
Sape,2536,CID JARDIM,APARTAMENTO,,Locacao,"2.112,00",,"219,00",,CID JARDIM,São Carlos,SP,,-22.0106925,-47.9018206,2,1,2,1,,,53.0,,"➡️ 02 Dormitórios sendo 01 Suíte
➡️ Banheiro social
➡️ Sala para dois ambientes
➡️ Cozinha / Lavanderia
➡️ 01 vaga de Garagem
➡️ Apartamento novo 1ª LOCAÇÃO ( Box dos banheiro...
➡️ 02 Dormitórios sendo 01 Suíte➡️ Banheiro social➡️ Sala para dois ambientes➡️ Cozinha / Lavanderia➡️ 01 vaga de Garagem➡️ Apartamento novo 1ª LOCAÇÃO ( Box dos banheiros e Gabinetes dos Banheiros e Cozinha serão instalados )
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=2536&opcao=2
Sape,2530,CID JARDIM,APARTAMENTO,,Locacao,"2.223,00",,"270,00",,CID JARDIM,São Carlos,SP,,-22.0106925,-47.9018206,2,1,1,1,,,55.0,,"➡️ Apartamento em fase de acabamento / Imóvel 1ª Locação .
☑️ 02 Dormitórios sendo 01 Suíte ; 
☑️ Banheiro social ;
☑️ Sala para dois ambientes com sacada ;
☑️ Cozinha / Lavand...
➡️ Apartamento em fase de acabamento / Imóvel 1ª Locação .☑️ 02 Dormitórios sendo 01 Suíte ;☑️ Banheiro social ;☑️ Sala para dois ambientes com sacada ;☑️ Cozinha / Lavanderia .☑️ 01 vaga de Garagem coberta .➡️ Imóvel receberá móveis planejados nos dormitórios, banheiros e cozinha .➡️ Prédio com elevador .
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=2530&opcao=2
Sape,8529,PQ FABER CASTELL,APARTAMENTO,,Locacao,"2.223,00",,"520,00",,PQ FABER CASTELL,São Carlos,SP,,,,2,1,2,1,,,68.0,,"‼️ Apartamento novo ( 1ª LOCAÇÃO )
➡️ 02 Dormitórios sendo 01 Suíte
➡️ Banheiro social ( box e gabinete serão instalados )
➡️ Sala para dois ambientes / Sacada
➡️ Cozinha ( gab...
‼️ Apartamento novo ( 1ª LOCAÇÃO )➡️ 02 Dormitórios sendo 01 Suíte➡️ Banheiro social ( box e gabinete serão instalados )➡️ Sala para dois ambientes / Sacada➡️ Cozinha ( gabinete será instalado )➡️ Lavanderia➡️ 01 vaga de Garagem➡️ Condomínio com piscina, salão de festas, espaço fitness, playground, brinquedoteca.
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=8529&opcao=2
Sape,5070,PQ ARNOLD SCHIMIDT,CASA,,Locacao,"2.400,00",,,"120,00",PQ ARNOLD SCHIMIDT,São Carlos,SP,,,,2,0,2,3,,,,,"➡️ Casa Sobrado com finalidade Comercial e Residencial
➡️ 05 ambientes de salas
➡️ 02 Dormitórios
➡️ 02 Banheiros
➡️ Cozinha / Lavanderia
➡️ Quintal
➡️ 03 vagas de Garagem
➡️ Casa Sobrado com finalidade Comercial e Residencial➡️ 05 ambientes de salas➡️ 02 Dormitórios➡️ 02 Banheiros➡️ Cozinha / Lavanderia➡️ Quintal➡️ 03 vagas de Garagem
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=5070&opcao=2
Sape,9473,VL BOA VISTA 1,CASA TERREA,,Locacao,"2.400,00",,,"70,00",VL BOA VISTA 1,São Carlos,SP,,-22.034209,-47.8987459,3,0,1,1,,,,,"PINTURA NOVA, PISO TACO NOVO, 03 DORMITÓRIOS (SENDO 02 COM ARMÁRIOS EMBUTIDOS), SALA AMPLA, COPA, COZINHA COM ARMÁRIOS COMPLETOS E GABINETE, PISO FRIO,  BANHEIRO SOCIAL POSSUI GABI...
PINTURA NOVA, PISO TACO NOVO, 03 DORMITÓRIOS (SENDO 02 COM ARMÁRIOS EMBUTIDOS), SALA AMPLA, COPA, COZINHA COM ARMÁRIOS COMPLETOS E GABINETE, PISO FRIO,  BANHEIRO SOCIAL POSSUI GABINETE E BOX BLINDEX, LAVANDERIA, QUINTAL COM CHURRASQUEIRA (ÁREA COBERTA), PERGOLADO DE MADEIRA, CERCA ELÉTRICA, CÂMERA DE MONITORAMENTO, 01 VAGA DE GARAGEM COBERTA.
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=9473&opcao=2
Sape,204,CENTRO,APARTAMENTO,,Locacao,"2.445,00",,"550,00","123,59",CENTRO,São Carlos,SP,,-22.0220194,-47.8929316,3,1,1,1,,,70.0,,"Apartamento todo mobiliado!
Três dormitórios sendo um suíte com armários e cama box de casal, Outros dois dormitórios completos com guarda-roupas e cama box, Sala dois ambientes c...
Apartamento todo mobiliado!Três dormitórios sendo um suíte com armários e cama box de casal, Outros dois dormitórios completos com guarda-roupas e cama box, Sala dois ambientes com sacada, mesa de madeira e seis cadeiras, sofá e Rack para TV, Cozinha completa com armários e gabinete, fogão, depurador de ar, geladeira, micro-ondas, Área de serviço com maquina de lavar.Portaria 24 hrs, salão de festas e piscina.
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=204&opcao=2
Sape,8550,PQ FABER CASTELL,APARTAMENTO,,Locacao,"2.778,00",,"520,00",,PQ FABER CASTELL,São Carlos,SP,,,,3,1,2,2,,,86.0,,"‼️ Apartamento novo ( 1ª LOCAÇÃO )
➡️ 03 Dormitórios sendo 01 Suíte
➡️ Banheiro social ( box e gabinete serão instalados )
➡️ Sala para dois ambientes / Sacada
➡️ Cozinha ( gab...
‼️ Apartamento novo ( 1ª LOCAÇÃO )➡️ 03 Dormitórios sendo 01 Suíte➡️ Banheiro social ( box e gabinete serão instalados )➡️ Sala para dois ambientes / Sacada➡️ Cozinha ( gabinete será instalado )➡️ Lavanderia➡️ 02 vagas de Garagem➡️ Condomínio com piscina, salão de festas, espaço fitness, playground, brinquedoteca.
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=8550&opcao=2
Sape,1266,VL CELINA,CASA,,Locacao,"2.778,00",,,"160,00",VL CELINA,São Carlos,SP,,-21.9940456,-47.8904766,3,1,2,2,,,180.0,,"➡️ Casa localizada próxima a Ufscar, excelente para finalidade estudantil . 
☑️ Três Dormitórios sendo um Suíte ; 
☑️ Banheiro social ;  
☑️ Escritório ; 
☑️ Copa / Cozinha com...
➡️ Casa localizada próxima a Ufscar, excelente para finalidade estudantil .☑️ Três Dormitórios sendo um Suíte ;☑️ Banheiro social ;☑️ Escritório ;☑️ Copa / Cozinha com armários ;☑️ Sala de estar ;☑️ Área de serviço / lavanderia, quintal.➡️ Fundos: Dormitório e banheiro de serviço.
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=1266&opcao=2
Sape,1199,CENTRO,BOX,,Locacao,"3.000,00",,"700,00","50,00",CENTRO,São Carlos,SP,,-22.0220194,-47.8929316,0,0,0,0,,,,,"BOX COM PORTA BLINDEX, SÃO 02 BOX QUE TEM ENTRADA PARA AMBOS CORREDORES 
TOTALIZANDO 40 M2
BOX COM PORTA BLINDEX, SÃO 02 BOX QUE TEM ENTRADA PARA AMBOS CORREDORESTOTALIZANDO 40 M2
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=1199&opcao=2
Sape,4407,VL BOA VISTA II,SOBRADO,,Locacao,"3.500,00",,,,VL BOA VISTA II,São Carlos,SP,,-22.0360356,-47.9056663,3,1,2,4,,,,,"03 DORMITÓRIOS (SENDO 01 SUITE COM BANHEIRA DE HIDRO) TODOS COM ARMÁRIOS, SALA DE ESTAR, SALA DE JANTAR, COZINHA COM ARMÁRIOS, BANHEIRO SOCIAL, LAVANDERIA, ESCRITORIO COM ARMÁRIOS,...
03 DORMITÓRIOS (SENDO 01 SUITE COM BANHEIRA DE HIDRO) TODOS COM ARMÁRIOS, SALA DE ESTAR, SALA DE JANTAR, COZINHA COM ARMÁRIOS, BANHEIRO SOCIAL, LAVANDERIA, ESCRITORIO COM ARMÁRIOS, DESPEJO E GARAGEM PARA 04 CARROS (SENDO 02 COBERTOS).LAJOTADA, PISO LAMINADO E PISO FRIO.
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=4407&opcao=2
Sape,1750,PQ DOS TIMBURIS,CASA,,Locacao,"3.889,00",,,,PQ DOS TIMBURIS,São Carlos,SP,,-22.0181795,-47.8595074,3,0,0,0,,,,,"Casa térrea muito boa, contendo 3 dormitórios, com armários e ar-condicionado em todos eles (sendo 1 suíte), sala , cozinha com gabinete na pia, estilo americana com passa prato e...
Casa térrea muito boa, contendo 3 dormitórios, com armários e ar-condicionado em todos eles (sendo 1 suíte), sala , cozinha com gabinete na pia, estilo americana com passa prato e sala de jantar, banheiro social com box de vidro e gabinete no lavatório, lavanderia, garagem coberta para 2 veículos, área de churrasqueira no fundo.
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=1750&opcao=2
Sape,7640,CENTRO,CASA,,Locacao,"4.445,00",,,"308,17",CENTRO,São Carlos,SP,,-22.0220194,-47.8929316,3,1,3,10,,,200.0,,"➡️ Casa com finalidade comercial no Centro da Cidade
➡️ 08 ambientes de salas
➡️ 03 banheiros 
➡️ Sala de estar / Sala de jantar 
➡️ Cozinha / Área de serviço
➡️ Diversas vaga...
➡️ Casa com finalidade comercial no Centro da Cidade➡️ 08 ambientes de salas➡️ 03 banheiros➡️ Sala de estar / Sala de jantar➡️ Cozinha / Área de serviço➡️ Diversas vagas de Garagem➡️ Amplo quintal
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=7640&opcao=2
Sape,1780,RECREIO DOS BANDEIRANTES,CASA,,Locacao,"5.000,00",,,"250,00",RECREIO DOS BANDEIRANTES,São Carlos,SP,,-22.02423,-47.9130516,3,1,3,3,,,,,"➡️ Casa diferenciada em seu padrão construtivo
➡️ 03 Dormitórios sendo 01 Suíte master com hidro
➡️ Banheiro social / Lavabo
➡️ 03 ambientes de salas / Escritório
➡️ Cozinha /...
➡️ Casa diferenciada em seu padrão construtivo➡️ 03 Dormitórios sendo 01 Suíte master com hidro➡️ Banheiro social / Lavabo➡️ 03 ambientes de salas / Escritório➡️ Cozinha / Lavanderia➡️ Quintal➡️ 03 vagas de Garagem➡️ Edícula com 01 Suíte e Cozinha
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=1780&opcao=2
Sape,2967,VL PRADO,BARRACÃO,,Locacao,"5.300,00",,,"185,79",VL PRADO,São Carlos,SP,,-22.0284065,-47.8991745,0,0,3,3,,,,,"Prédio comercial próximo a UPA Vila Prado, localizado em avenida de grande movimento, possuindo em sua totalidade 235m² de área construída, pé direito  de 6 metros de altura livres...
Prédio comercial próximo a UPA Vila Prado, localizado em avenida de grande movimento, possuindo em sua totalidade 235m² de área construída, pé direito  de 6 metros de altura livres, salão principal medindo 185m² com dois banheiros (um com adaptação para pcd), copa + mezanino 50m² com banheiro, estacionamento frontal com testada de 10 metros.Telhado com isolamento térmico, todo com preparação para ar condicionado, energia bifásico, porta automatizada, alarme.Vale a pena conhecer, imóvel diferenciado.
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=2967&opcao=2
Sape,9696,JD MACARENGO,CASA,,Locacao,"5.556,00",,,"90,08",JD MACARENGO,São Carlos,SP,,,,4,1,4,2,,,,,"➡️ Casa com finalidade Residencial e Comercial e Repúblicas / Imóvel de esquina / Em frente a Rodoviária / Com alto fluxo de pedestres / Grande potencial para Comércio!
➡️ 03 Dorm...
➡️ Casa com finalidade Residencial e Comercial e Repúblicas / Imóvel de esquina / Em frente a Rodoviária / Com alto fluxo de pedestres / Grande potencial para Comércio!➡️ 03 Dormitórios sendo 01 Suíte➡️ Banheiro social / Lavabo➡️ Sala de estar / Sala de jantar➡️ Cozinha / Lavanderia➡️ 02 vagas de Garagem / Jardim frontal➡️ Edícula com 01 dormitório; banheiro; sala e cozinha / Imóvel possui alarme, concertina e cerca elétrica.
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=9696&opcao=2
Sape,1787,VL COSTA DO SOL,CASA,,Locacao,"5.556,00",,,"210,00",VL COSTA DO SOL,São Carlos,SP,,-22.0019397,-47.8835156,3,1,3,2,,,,,"➡️ Casa térrea / Atende finalidade Comercial e Residencial
➡️ 03 Dormitórios sendo 01 Suíte ( com closet e banheira de hidro )
➡️ Banheiro social / Lavabo
➡️ Sala para dois ambi...
➡️ Casa térrea / Atende finalidade Comercial e Residencial➡️ 03 Dormitórios sendo 01 Suíte ( com closet e banheira de hidro )➡️ Banheiro social / Lavabo➡️ Sala para dois ambientes➡️ Cozinha / Lavanderia➡️ Quintal / Área de lazer / Piscina➡️ 02 vagas de Garagem
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=1787&opcao=2
Sape,77,JD BANDEIRANTES,TERRENO,,Locacao,"5.800,00",,,"480,71",JD BANDEIRANTES,São Carlos,SP,,,,0,0,0,0,,,,,"📍 Terreno em localização de ampla valorização da cidade
📐 Com 697 m² e 35 metros de frente
📲 Fale com nosso departamento de locação e não perca essa oportunidade
📍 Terreno em localização de ampla valorização da cidade📐 Com 697 m² e 35 metros de frente📲 Fale com nosso departamento de locação e não perca essa oportunidade
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=77&opcao=2
Sape,1848,PQ FABER CASTELL III,CASA,,Locacao,"6.800,00",,"600,00","300,00",PQ FABER CASTELL III,São Carlos,SP,,,,4,2,5,4,,,,,"➡️ 04 Dormitórios sendo 02 Suítes 
➡️ Banheiro social / Lavabo
➡️ Sala e Sala de jantar 
➡️ Cozinha americana / Lavanderia. 
➡️ Área gourmet com churrasqueira / Quintal
➡️ 04...
➡️ 04 Dormitórios sendo 02 Suítes➡️ Banheiro social / Lavabo➡️ Sala e Sala de jantar➡️ Cozinha americana / Lavanderia.➡️ Área gourmet com churrasqueira / Quintal➡️ 04 vagas de Garagem sendo 02 cobertas
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=1848&opcao=2
Sape,2742,SWISS PARK RESIDENCIAL,CASA,,Locacao,"7.250,00",,"520,00","307,00",SWISS PARK RESIDENCIAL,São Carlos,SP,,-22.015896,-47.923791,3,3,4,2,,,,,"➡️ 03 Suítes ( uma delas master com closet e banheiro com hidromassagem )
➡️ Banheiro social / Lavabo
➡️ Sala para dois ambientes
➡️ Cozinha / Lavanderia / Despensa
➡️ Área de...
➡️ 03 Suítes ( uma delas master com closet e banheiro com hidromassagem )➡️ Banheiro social / Lavabo➡️ Sala para dois ambientes➡️ Cozinha / Lavanderia / Despensa➡️ Área de lazer / Amplo quintal➡️ 04 vagas de Garagem sendo 02 cobertas
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=2742&opcao=2
Sape,3924,DAMHA I,CASA,,Locacao,"8.000,00",,"850,00","520,00",DAMHA I,São Carlos,SP,,-21.9642817,-47.9017191,4,4,6,4,,,160.0,,"Excelente casa em condomínio fechado!
Sobre o imóvel: Quatro dormitórios sendo quatro suítes, todas com armários e uma master com banheira de hidromassagem, sala de estar com aces...
Excelente casa em condomínio fechado!Sobre o imóvel: Quatro dormitórios sendo quatro suítes, todas com armários e uma master com banheira de hidromassagem, sala de estar com acesso para quintal, sala de visitas, banheiro social, cozinha, lavanderia com banheiro, quarto para empregados e garagem para quatro autos sendo duas delas cobertas.Sobre o Condomínio: Padrão de alta qualidade em segurança com portaria e vigias internos, área de lazer completa com salão de festas, academia, playground, campos de grama, quadra de areia, piscina entre outros. Pensando em morar com qualidade, conforto e segurança? Consulte -nos!
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=3924&opcao=2
